期号,日期,中奖号码 1,2,3,4,5,超級球,上期出现号码,小,大,单数,双数,1-10,11-20,21-30,31-40,41-50,51-60,61-70,71-80,一奖 中奖注数,一奖 每注奖金,二奖 中奖注数,二奖 每注奖金,三奖 中奖注数,三奖 每注奖金,四奖 中奖注数,四奖 每注奖金,五奖 中奖注数,五奖 每注奖金,六奖 中奖注数,六奖 每注奖金,七奖 中奖注数,七奖 每注奖金,八奖 中奖注数,八奖 每注奖金,九奖 中奖注数,九奖 每注奖金
4/24/2018,2018-04-24,3,19,31,32,48,10,32,4,1,3,2,1,1,0,2,1,0,0,0,0,0.00,1,1000000.00,11,10000.00,282,500.00,882,200.00,19128,10.00,18817,10.00,138675,4.00,311034,2.00
4/20/2018,2018-04-20,1,15,18,32,45,4,,4,1,3,2,1,2,0,1,1,0,0,0,0,0.00,1,1000000.00,8,10000.00,277,500.00,821,200.00,19072,10.00,17868,10.00,133547,4.00,312436,2.00
4/17/2018,2018-04-17,12,34,44,47,65,22,,2,3,2,3,0,1,0,1,2,0,1,0,0,0.00,0,0.00,7,10000.00,226,500.00,605,200.00,15805,10.00,12431,10.00,99697,4.00,247981,2.00
4/13/2018,2018-04-13,8,9,32,42,59,10,,3,2,2,3,2,0,0,1,1,1,0,0,0,0.00,1,1000000.00,10,10000.00,268,500.00,788,200.00,17495,10.00,17800,10.00,139850,4.00,326349,2.00
4/10/2018,2018-04-10,5,13,31,43,53,20,,3,2,5,0,1,1,0,1,1,1,0,0,0,0.00,1,1000000.00,9,10000.00,276,500.00,604,200.00,17631,10.00,12771,10.00,97224,4.00,235235,2.00
4/6/2018,2018-04-06,16,33,51,54,67,20,,2,3,3,2,0,1,0,1,0,2,1,0,0,0.00,0,0.00,7,10000.00,246,500.00,542,200.00,15607,10.00,12695,10.00,100017,4.00,250752,2.00
4/3/2018,2018-04-03,4,29,39,42,62,14,,2,3,2,3,1,0,1,1,1,0,1,0,0,0.00,0,0.00,9,10000.00,230,500.00,670,200.00,14908,10.00,13745,10.00,108718,4.00,263482,2.00
3/30/2018,2018-03-30,11,28,31,46,59,1,59,3,2,3,2,0,1,1,1,1,1,0,0,1,521000000.00,2,1000000.00,59,10000.00,1793,500.00,4774,200.00,113890,10.00,97673,10.00,746802,4.00,1800134,2.00
3/27/2018,2018-03-27,7,25,43,56,59,13,59,2,3,4,1,1,0,1,0,1,2,0,0,0,0.00,2,1000000.00,42,10000.00,798,500.00,2452,200.00,54409,10.00,52213,10.00,415862,4.00,1000779,2.00
3/23/2018,2018-03-23,4,8,23,53,59,17,,3,2,3,2,2,0,1,0,0,2,0,0,0,0.00,2,1000000.00,30,10000.00,767,500.00,1956,200.00,50293,10.00,40827,10.00,307443,4.00,738506,2.00
3/20/2018,2018-03-20,14,38,51,64,70,9,,1,4,1,4,0,1,0,1,0,1,2,0,0,0.00,0,0.00,32,10000.00,611,500.00,1704,200.00,39337,10.00,36546,10.00,293918,4.00,773914,2.00
3/16/2018,2018-03-16,1,13,26,33,52,11,,4,1,3,2,1,1,1,1,0,1,0,0,0,0.00,4,1000000.00,32,10000.00,677,500.00,2025,200.00,43136,10.00,40156,10.00,303972,4.00,715847,2.00
3/13/2018,2018-03-13,6,30,58,60,61,17,,2,3,1,4,1,0,1,0,0,2,1,0,0,0.00,4,1000000.00,24,10000.00,470,500.00,1275,200.00,31908,10.00,27726,10.00,219085,4.00,552501,2.00
3/9/2018,2018-03-09,7,17,18,46,66,22,,3,2,2,3,1,2,0,0,1,0,1,0,0,0.00,0,0.00,11,10000.00,443,500.00,1186,200.00,31539,10.00,24989,10.00,188870,4.00,448489,2.00
3/6/2018,2018-03-06,1,4,26,35,39,22,,4,1,3,2,2,0,1,2,0,0,0,0,0,0.00,2,1000000.00,22,10000.00,497,500.00,1094,200.00,31500,10.00,23989,10.00,182804,4.00,435609,2.00
3/2/2018,2018-03-02,24,28,42,60,64,8,,2,3,0,5,0,0,2,0,1,1,1,0,0,0.00,2,1000000.00,18,10000.00,380,500.00,1017,200.00,24561,10.00,23344,10.00,192324,4.00,483251,2.00
2/27/2018,2018-02-27,10,17,21,38,43,23,,3,2,3,2,1,1,1,1,1,0,0,0,0,0.00,0,0.00,18,10000.00,440,500.00,1000,200.00,28587,10.00,20581,10.00,155952,4.00,371430,2.00
2/23/2018,2018-02-23,7,11,13,19,58,9,19,4,1,4,1,1,3,0,0,0,1,0,0,0,0.00,3,1000000.00,29,10000.00,665,500.00,1684,200.00,34880,10.00,28325,10.00,185832,4.00,404563,2.00
2/20/2018,2018-02-20,17,19,23,24,43,14,,4,1,4,1,0,2,2,0,1,0,0,0,0,0.00,0,0.00,26,10000.00,459,500.00,1001,200.00,25797,10.00,20418,10.00,146116,4.00,331586,2.00
2/16/2018,2018-02-16,14,38,48,53,58,16,,1,4,1,4,0,1,0,1,1,2,0,0,0,0.00,3,1000000.00,11,10000.00,324,500.00,779,200.00,19924,10.00,16206,10.00,127205,4.00,318197,2.00
2/13/2018,2018-02-13,5,12,15,46,49,1,46,3,2,3,2,1,2,0,0,2,0,0,0,0,0.00,3,1000000.00,13,10000.00,326,500.00,904,200.00,22193,10.00,18255,10.00,135281,4.00,313268,2.00
2/9/2018,2018-02-09,28,34,41,46,47,14,,2,3,2,3,0,0,1,1,3,0,0,0,0,0.00,3,1000000.00,15,10000.00,288,500.00,752,200.00,18004,10.00,16621,10.00,131171,4.00,329056,2.00
2/6/2018,2018-02-06,14,17,25,48,58,25,"14,17",3,2,2,3,0,2,1,0,1,1,0,0,0,0.00,2,1000000.00,9,10000.00,310,500.00,728,200.00,18892,10.00,15008,10.00,116921,4.00,279853,2.00
2/2/2018,2018-02-02,1,4,14,17,40,4,,4,1,2,3,2,2,0,1,0,0,0,0,0,0.00,1,1000000.00,28,10000.00,542,500.00,1432,200.00,25922,10.00,22384,10.00,148902,4.00,326542,2.00
1/30/2018,2018-01-30,29,41,42,49,57,24,,1,4,4,1,0,0,1,0,3,1,0,0,0,0.00,1,1000000.00,12,10000.00,220,500.00,553,200.00,14782,10.00,12071,10.00,96657,4.00,242792,2.00
1/26/2018,2018-01-26,10,16,27,38,43,1,,3,2,2,3,1,1,1,1,1,0,0,0,0,0.00,0,0.00,12,10000.00,276,500.00,722,200.00,19078,10.00,15806,10.00,118131,4.00,275252,2.00
1/23/2018,2018-01-23,2,6,30,31,55,7,,4,1,2,3,2,0,1,1,0,1,0,0,0,0.00,1,1000000.00,16,10000.00,262,500.00,1009,200.00,18098,10.00,20417,10.00,145608,4.00,328818,2.00
1/19/2018,2018-01-19,3,17,23,49,66,23,"3,23",3,2,4,1,1,1,1,0,1,0,1,0,0,0.00,1,1000000.00,10,10000.00,284,500.00,630,200.00,17848,10.00,13614,10.00,99978,4.00,236200,2.00
1/16/2018,2018-01-16,3,11,23,29,59,18,,4,1,5,0,1,1,2,0,0,1,0,0,0,0.00,0,0.00,8,10000.00,395,500.00,657,200.00,21663,10.00,13182,10.00,95517,4.00,226011,2.00
1/12/2018,2018-01-12,17,18,33,46,60,24,,3,2,2,3,0,2,0,1,1,1,0,0,0,0.00,1,1000000.00,6,10000.00,238,500.00,607,200.00,15969,10.00,12372,10.00,97799,4.00,236859,2.00
1/9/2018,2018-01-09,16,29,31,65,67,23,,3,2,4,1,0,1,1,1,0,0,2,0,0,0.00,0,0.00,14,10000.00,220,500.00,662,200.00,16584,10.00,13829,10.00,109787,4.00,271043,2.00
1/5/2018,2018-01-05,28,30,39,59,70,10,70,2,3,2,3,0,0,2,1,0,1,1,0,1,450000000.00,7,1000000.00,56,10000.00,1358,500.00,3910,200.00,87724,10.00,82748,10.00,661851,4.00,1653849,2.00
1/2/2018,2018-01-02,1,42,47,64,70,22,,1,4,2,3,1,0,0,0,2,0,2,0,0,0.00,2,1000000.00,37,10000.00,1010,500.00,2670,200.00,66577,10.00,55572,10.00,440279,4.00,1086880,2.00
12/29/2017,2017-12-29,4,10,18,28,62,7,10,4,1,0,5,2,1,1,0,0,0,1,0,0,0.00,1,1000000.00,46,10000.00,1087,500.00,3475,200.00,68098,10.00,66748,10.00,472236,4.00,1080533,2.00
12/26/2017,2017-12-26,10,12,20,38,41,25,20,3,2,1,4,1,2,0,1,1,0,0,0,0,0.00,1,1000000.00,23,10000.00,563,500.00,1350,200.00,34807,10.00,26715,10.00,198805,4.00,469762,2.00
12/22/2017,2017-12-22,1,20,30,33,42,16,42,4,1,2,3,1,1,1,1,1,0,0,0,0,0.00,1,1000000.00,16,10000.00,514,500.00,1236,200.00,34354,10.00,26039,10.00,202097,4.00,486850,2.00
12/19/2017,2017-12-19,28,37,39,42,58,2,,1,4,2,3,0,0,1,2,1,1,0,0,0,0.00,0,0.00,12,10000.00,359,500.00,1052,200.00,24480,10.00,21335,10.00,172008,4.00,439142,2.00
12/15/2017,2017-12-15,4,12,36,44,57,19,,2,3,1,4,1,1,0,1,1,1,0,0,0,0.00,0,0.00,16,10000.00,341,500.00,850,200.00,23964,10.00,18799,10.00,145988,4.00,351384,2.00
12/12/2017,2017-12-12,8,23,24,25,27,9,,5,0,3,2,1,0,4,0,0,0,0,0,0,0.00,1,1000000.00,35,10000.00,577,500.00,1517,200.00,29860,10.00,25296,10.00,171845,4.00,369314,2.00
12/8/2017,2017-12-08,6,37,46,60,70,24,37,1,4,1,4,1,0,0,1,1,1,1,0,0,0.00,1,1000000.00,5,10000.00,280,500.00,677,200.00,18199,10.00,14670,10.00,117430,4.00,290885,2.00
12/5/2017,2017-12-05,14,15,37,42,67,22,,2,3,3,2,0,2,0,1,1,0,1,0,0,0.00,0,0.00,16,10000.00,274,500.00,685,200.00,18019,10.00,14288,10.00,114638,4.00,282235,2.00
12/1/2017,2017-12-01,16,22,40,41,59,8,,2,3,2,3,0,1,1,1,1,1,0,0,0,0.00,3,1000000.00,19,10000.00,285,500.00,825,200.00,18117,10.00,17862,10.00,144114,4.00,363347,2.00
11/28/2017,2017-11-28,10,17,47,51,61,5,61,2,3,4,1,1,1,0,0,1,1,1,0,0,0.00,0,0.00,9,10000.00,290,500.00,751,200.00,17529,10.00,17528,10.00,139444,4.00,332618,2.00
11/24/2017,2017-11-24,16,36,54,61,64,22,,1,4,1,4,0,1,0,1,0,1,2,0,0,0.00,0,0.00,10,10000.00,211,500.00,555,200.00,14177,10.00,11574,10.00,92028,4.00,233496,2.00
11/21/2017,2017-11-21,3,7,22,27,50,3,3,4,1,3,2,2,0,2,0,1,0,0,0,0,0.00,3,1000000.00,21,10000.00,430,500.00,1274,200.00,25206,10.00,22867,10.00,143732,4.00,301867,2.00
11/17/2017,2017-11-17,3,26,55,58,70,15,,2,3,2,3,1,0,1,0,0,2,1,0,0,0.00,1,1000000.00,6,10000.00,220,500.00,634,200.00,14988,10.00,14934,10.00,121854,4.00,304030,2.00
11/14/2017,2017-11-14,1,14,21,22,28,19,,5,0,2,3,1,1,3,0,0,0,0,0,0,0.00,2,1000000.00,9,10000.00,488,500.00,606,200.00,23085,10.00,12091,10.00,91201,4.00,217372,2.00
11/10/2017,2017-11-10,6,23,38,42,58,24,,2,3,1,4,1,0,1,1,1,1,0,0,0,0.00,0,0.00,7,10000.00,201,500.00,440,200.00,12770,10.00,9752,10.00,76535,4.00,186917,2.00
11/7/2017,2017-11-07,1,54,60,68,69,11,69,1,4,2,3,1,0,0,0,0,2,2,0,0,0.00,0,0.00,8,10000.00,203,500.00,562,200.00,12368,10.00,12133,10.00,108426,4.00,299947,2.00
11/3/2017,2017-11-03,10,22,42,61,69,3,,2,3,2,3,1,0,1,0,1,0,2,0,0,0.00,2,1000000.00,10,10000.00,209,500.00,607,200.00,13886,10.00,14172,10.00,117715,4.00,293290,2.00
10/31/2017,2017-10-31,6,28,31,52,53,12,52,3,2,2,3,1,0,1,1,0,2,0,0,0,0.00,0,0.00,9,5000.00,215,500.00,643,50.00,14427,5.00,14536,5.00,112232,2.00,262644,1.00
10/27/2017,2017-10-27,17,27,41,51,52,13,,2,3,4,1,0,1,1,0,1,2,0,0,0,0.00,1,1000000.00,19,5000.00,269,500.00,1311,50.00,17929,5.00,29979,5.00,247007,2.00,642914,1.00
10/24/2017,2017-10-24,20,24,34,56,64,6,,3,2,0,5,0,1,1,1,0,1,1,0,0,0.00,1,1000000.00,12,5000.00,246,500.00,1066,50.00,15057,5.00,25357,5.00,218179,2.00,581075,1.00
10/20/2017,2017-10-20,6,23,63,66,73,9,,2,3,3,2,1,0,1,0,0,0,2,1,0,0.00,0,0.00,9,5000.00,218,500.00,1045,50.00,14481,5.00,25718,5.00,233133,2.00,636092,1.00
10/17/2017,2017-10-17,31,45,49,56,70,11,31,1,4,3,2,0,0,0,1,2,1,1,0,0,0.00,0,0.00,9,5000.00,189,500.00,989,50.00,13612,5.00,23175,5.00,206894,2.00,601351,1.00
10/13/2017,2017-10-13,2,7,18,26,31,12,7,5,0,2,3,2,1,1,1,0,0,0,0,2,21500000.00,1,1000000.00,54,5000.00,693,500.00,2475,50.00,32312,5.00,40363,5.00,279355,2.00,655578,1.00
10/10/2017,2017-10-10,7,16,24,61,62,2,,3,2,2,3,1,1,1,0,0,0,2,0,0,0.00,0,0.00,15,5000.00,210,500.00,1023,50.00,15377,5.00,23741,5.00,195507,2.00,496955,1.00
10/6/2017,2017-10-06,21,33,36,45,56,12,,3,2,3,2,0,0,1,2,1,1,0,0,0,0.00,1,1000000.00,14,5000.00,258,500.00,1330,50.00,18773,5.00,29211,5.00,245110,2.00,654257,1.00
10/3/2017,2017-10-03,12,18,19,25,67,7,25,4,1,3,2,0,3,1,0,0,0,1,0,0,0.00,0,0.00,39,5000.00,329,500.00,1946,50.00,23105,5.00,39404,5.00,285982,2.00,667131,1.00
9/29/2017,2017-09-29,25,51,62,73,74,7,,1,4,3,2,0,0,1,0,0,1,1,2,0,0.00,0,0.00,16,5000.00,226,500.00,1174,50.00,14767,5.00,26128,5.00,244587,2.00,747828,1.00
9/26/2017,2017-09-26,1,10,57,66,75,4,66,2,3,3,2,2,0,0,0,0,1,1,1,0,0.00,2,1000000.00,14,5000.00,233,500.00,1070,50.00,14932,5.00,24978,5.00,219157,2.00,601250,1.00
9/22/2017,2017-09-22,5,39,54,63,66,15,,1,4,3,2,1,0,0,1,0,1,2,0,1,104000000.00,2,1000000.00,29,5000.00,298,500.00,1694,50.00,22881,5.00,37978,5.00,339660,2.00,929097,1.00
9/19/2017,2017-09-19,9,28,31,50,61,10,,3,2,3,2,1,0,1,1,1,0,1,0,0,0.00,1,1000000.00,25,5000.00,318,500.00,1594,50.00,21546,5.00,37935,5.00,317060,2.00,807702,1.00
9/15/2017,2017-09-15,18,24,34,38,58,3,,3,2,0,5,0,1,1,2,0,1,0,0,0,0.00,1,1000000.00,18,5000.00,290,500.00,1505,50.00,21789,5.00,34502,5.00,290654,2.00,778066,1.00
9/12/2017,2017-09-12,26,37,41,54,65,3,26,2,3,3,2,0,0,1,1,1,1,1,0,0,0.00,0,0.00,15,5000.00,281,500.00,1291,50.00,18368,5.00,29444,5.00,258007,2.00,730786,1.00
9/8/2017,2017-09-08,4,5,14,26,73,14,,4,1,2,3,2,1,1,0,0,0,0,1,0,0.00,0,0.00,21,5000.00,401,500.00,1745,50.00,26207,5.00,38222,5.00,288254,2.00,711647,1.00
9/5/2017,2017-09-05,11,17,59,70,72,1,,2,3,3,2,0,2,0,0,0,1,1,1,0,0.00,2,1000000.00,19,5000.00,236,500.00,1172,50.00,17041,5.00,27800,5.00,242866,2.00,639642,1.00
9/1/2017,2017-09-01,4,13,31,50,64,12,13,3,2,2,3,1,1,0,1,1,0,1,0,0,0.00,2,1000000.00,15,5000.00,312,500.00,1498,50.00,21454,5.00,35108,5.00,297303,2.00,776163,1.00
8/29/2017,2017-08-29,2,13,17,35,73,3,17,4,1,4,1,1,2,0,1,0,0,0,1,0,0.00,0,0.00,16,5000.00,282,500.00,1673,50.00,20916,5.00,34252,5.00,276061,2.00,692994,1.00
8/25/2017,2017-08-25,17,38,42,51,65,11,51,1,4,3,2,0,1,0,1,1,1,1,0,0,0.00,1,1000000.00,25,5000.00,330,500.00,1766,50.00,22690,5.00,37893,5.00,327415,2.00,890602,1.00
8/22/2017,2017-08-22,24,35,46,50,51,7,,2,3,2,3,0,0,1,1,2,1,0,0,0,0.00,0,0.00,27,5000.00,343,500.00,1754,50.00,22549,5.00,39296,5.00,346202,2.00,958301,1.00
8/18/2017,2017-08-18,1,31,34,40,75,6,,3,2,3,2,1,0,0,3,0,0,0,1,0,0.00,2,1000000.00,17,5000.00,315,500.00,1446,50.00,21142,5.00,35422,5.00,308866,2.00,830060,1.00
8/15/2017,2017-08-15,7,16,20,66,73,7,,3,2,2,3,1,2,0,0,0,0,1,1,0,0.00,0,0.00,19,5000.00,298,500.00,1815,50.00,21804,5.00,43234,5.00,356595,2.00,878933,1.00
8/11/2017,2017-08-11,23,33,53,56,58,6,,2,3,3,2,0,0,1,1,0,3,0,0,1,393000000.00,3,1000000.00,95,5000.00,1414,500.00,7304,50.00,103574,5.00,163740,5.00,1385064,2.00,3709276,1.00
8/8/2017,2017-08-08,11,17,50,52,74,14,17,2,3,2,3,0,2,0,0,1,1,0,1,0,0.00,4,1000000.00,87,5000.00,1007,500.00,5049,50.00,74501,5.00,118166,5.00,999120,2.00,2619557,1.00
8/4/2017,2017-08-04,9,17,25,63,71,4,,3,2,5,0,1,1,1,0,0,0,1,1,0,0.00,1,1000000.00,60,5000.00,814,500.00,4430,50.00,61492,5.00,100174,5.00,825281,2.00,2128404,1.00
8/1/2017,2017-08-01,20,22,52,57,73,7,52,2,3,2,3,0,1,1,0,0,2,0,1,0,0.00,4,1000000.00,51,5000.00,710,500.00,3478,50.00,47073,5.00,83642,5.00,736464,2.00,1993076,1.00
7/28/2017,2017-07-28,4,6,31,49,52,11,,3,2,2,3,2,0,0,1,1,1,0,0,0,0.00,2,1000000.00,39,5000.00,592,500.00,3145,50.00,43979,5.00,74360,5.00,613235,2.00,1564084,1.00
7/25/2017,2017-07-25,2,5,26,58,60,6,,3,2,1,4,2,0,1,0,0,2,0,0,0,0.00,1,1000000.00,28,5000.00,581,500.00,2886,50.00,42173,5.00,70358,5.00,560202,2.00,1461441,1.00
7/21/2017,2017-07-21,18,31,36,50,74,10,,3,2,1,4,0,1,0,2,1,0,0,1,0,0.00,5,1000000.00,47,5000.00,563,500.00,2735,50.00,37546,5.00,64495,5.00,549518,2.00,1478832,1.00
7/18/2017,2017-07-18,8,12,23,51,73,6,"12,73",3,2,3,2,1,1,1,0,0,1,0,1,0,0.00,1,1000000.00,31,5000.00,554,500.00,2938,50.00,41131,5.00,65558,5.00,534660,2.00,1366816,1.00
7/14/2017,2017-07-14,11,12,24,32,73,1,24,4,1,2,3,0,2,1,1,0,0,0,1,0,0.00,1,1000000.00,36,5000.00,525,500.00,2535,50.00,40207,5.00,58614,5.00,478058,2.00,1220348,1.00
7/11/2017,2017-07-11,7,18,24,55,74,10,,3,2,2,3,1,1,1,0,0,1,0,1,0,0.00,1,1000000.00,40,5000.00,529,500.00,2695,50.00,37115,5.00,61363,5.00,505181,2.00,1289774,1.00
7/7/2017,2017-07-07,2,9,11,28,60,10,,4,1,2,3,2,1,1,0,0,1,0,0,0,0.00,0,0.00,55,5000.00,707,500.00,2960,50.00,44085,5.00,60727,5.00,460886,2.00,1150503,1.00
7/4/2017,2017-07-04,16,39,47,53,71,15,,1,4,4,1,0,1,0,1,1,1,0,1,0,0.00,2,1000000.00,31,5000.00,352,500.00,1829,50.00,25520,5.00,42321,5.00,372746,2.00,1024076,1.00
6/30/2017,2017-06-30,10,38,51,55,64,6,,1,4,2,3,1,0,0,1,0,2,1,0,0,0.00,0,0.00,33,5000.00,417,500.00,2018,50.00,28894,5.00,47614,5.00,416130,2.00,1127095,1.00
6/27/2017,2017-06-27,4,21,45,52,57,14,,2,3,3,2,1,0,1,0,1,2,0,0,0,0.00,4,1000000.00,25,5000.00,412,500.00,2004,50.00,28516,5.00,45239,5.00,383404,2.00,994897,1.00
6/23/2017,2017-06-23,12,20,53,66,74,11,,2,3,1,4,0,2,0,0,0,1,1,1,0,0.00,1,1000000.00,22,5000.00,352,500.00,1859,50.00,26219,5.00,45367,5.00,397963,2.00,1081086,1.00
6/20/2017,2017-06-20,2,15,41,49,63,3,,2,3,4,1,1,1,0,0,2,0,1,0,0,0.00,2,1000000.00,20,5000.00,377,500.00,1927,50.00,26713,5.00,44690,5.00,386083,2.00,1030015,1.00
6/16/2017,2017-06-16,18,22,26,30,44,9,,4,1,0,5,0,1,3,0,1,0,0,0,0,0.00,3,1000000.00,37,5000.00,659,500.00,2426,50.00,33931,5.00,51664,5.00,397362,2.00,1001593,1.00
6/13/2017,2017-06-13,27,51,62,68,75,8,,1,4,3,2,0,0,1,0,0,1,2,1,0,0.00,2,1000000.00,35,5000.00,348,500.00,1636,50.00,23317,5.00,38684,5.00,345297,2.00,997891,1.00
6/9/2017,2017-06-09,3,16,28,33,37,9,"3,16",5,0,3,2,1,1,1,2,0,0,0,0,0,0.00,0,0.00,39,5000.00,386,500.00,1869,50.00,24997,5.00,38444,5.00,292457,2.00,721659,1.00
6/6/2017,2017-06-06,3,5,16,49,75,5,,3,2,4,1,2,1,0,0,1,0,0,1,0,0.00,1,1000000.00,20,5000.00,286,500.00,1675,50.00,22684,5.00,38595,5.00,308587,2.00,762087,1.00
6/2/2017,2017-06-02,7,42,57,69,72,10,,1,4,3,2,1,0,0,0,1,1,1,1,0,0.00,0,0.00,20,5000.00,315,500.00,1436,50.00,18820,5.00,31978,5.00,288642,2.00,795674,1.00
5/30/2017,2017-05-30,5,20,32,37,67,5,37,4,1,3,2,1,1,0,2,0,0,1,0,0,0.00,0,0.00,15,5000.00,282,500.00,1295,50.00,17924,5.00,31461,5.00,260282,2.00,655633,1.00
5/26/2017,2017-05-26,25,26,28,37,56,5,,4,1,2,3,0,0,3,1,0,1,0,0,0,0.00,2,1000000.00,11,5000.00,248,500.00,1507,50.00,19923,5.00,34676,5.00,284170,2.00,712651,1.00
5/23/2017,2017-05-23,6,13,17,33,60,14,,4,1,3,2,1,2,0,1,0,1,0,0,0,0.00,2,1000000.00,21,5000.00,310,500.00,1324,50.00,22204,5.00,29751,5.00,241249,2.00,614567,1.00
5/19/2017,2017-05-19,1,4,5,24,30,1,4,5,0,2,3,3,0,2,0,0,0,0,0,0,0.00,5,1000000.00,46,5000.00,797,500.00,2102,50.00,37791,5.00,34511,5.00,243828,2.00,586436,1.00
5/16/2017,2017-05-16,4,35,39,56,72,11,,2,3,2,3,1,0,0,2,0,1,0,1,0,0.00,1,1000000.00,17,5000.00,200,500.00,1147,50.00,15414,5.00,27070,5.00,240288,2.00,654785,1.00
5/12/2017,2017-05-12,28,34,41,42,47,13,,2,3,2,3,0,0,1,1,3,0,0,0,0,0.00,0,0.00,20,5000.00,269,500.00,1209,50.00,17549,5.00,28467,5.00,244717,2.00,670143,1.00
5/9/2017,2017-05-09,6,29,45,69,73,11,,2,3,4,1,1,0,1,0,1,0,1,1,0,0.00,2,1000000.00,14,5000.00,192,500.00,1089,50.00,14895,5.00,26417,5.00,234900,2.00,639679,1.00
5/5/2017,2017-05-05,4,23,33,47,53,7,,3,2,4,1,1,0,1,1,1,1,0,0,0,0.00,2,1000000.00,28,5000.00,250,500.00,1701,50.00,19343,5.00,34454,5.00,278128,2.00,689496,1.00
5/2/2017,2017-05-02,5,14,42,43,58,1,,2,3,2,3,1,1,0,0,2,1,0,0,0,0.00,2,1000000.00,17,5000.00,189,500.00,992,50.00,15506,5.00,24390,5.00,206664,2.00,539085,1.00
4/28/2017,2017-04-28,6,13,18,20,31,13,13,5,0,2,3,1,3,0,1,0,0,0,0,1,61000000.00,1,1000000.00,58,5000.00,581,500.00,2478,50.00,30340,5.00,44061,5.00,305889,2.00,716923,1.00
4/25/2017,2017-04-25,3,13,33,40,50,2,13,3,2,3,2,1,1,0,2,1,0,0,0,0,0.00,2,1000000.00,25,5000.00,372,500.00,1332,50.00,23970,5.00,30789,5.00,253168,2.00,652528,1.00
4/21/2017,2017-04-21,1,12,13,32,34,10,,5,0,2,3,1,2,0,2,0,0,0,0,0,0.00,0,0.00,22,5000.00,320,500.00,1615,50.00,22673,5.00,36204,5.00,284028,2.00,697942,1.00
4/18/2017,2017-04-18,8,29,30,43,64,6,,3,2,2,3,1,0,2,0,1,0,1,0,0,0.00,1,1000000.00,19,5000.00,220,500.00,1255,50.00,18140,5.00,29422,5.00,246567,2.00,636108,1.00
4/14/2017,2017-04-14,5,10,55,60,73,12,,2,3,3,2,2,0,0,0,0,2,0,1,0,0.00,1,1000000.00,18,5000.00,247,500.00,1169,50.00,16991,5.00,30116,5.00,257094,2.00,679294,1.00
4/11/2017,2017-04-11,19,34,35,38,49,8,,3,2,3,2,0,1,0,3,1,0,0,0,0,0.00,0,0.00,20,5000.00,215,500.00,1135,50.00,15270,5.00,25336,5.00,211815,2.00,548543,1.00
4/7/2017,2017-04-07,30,33,43,47,69,15,,2,3,4,1,0,0,1,1,2,0,1,0,0,0.00,0,0.00,26,5000.00,224,500.00,1219,50.00,17011,5.00,30004,5.00,248887,2.00,689197,1.00
4/4/2017,2017-04-04,13,24,34,35,55,9,24,4,1,3,2,0,1,1,2,0,1,0,0,0,0.00,0,0.00,19,5000.00,269,500.00,1338,50.00,18383,5.00,29911,5.00,252100,2.00,660121,1.00
3/31/2017,2017-03-31,17,24,27,32,58,10,,4,1,2,3,0,1,2,1,0,1,0,0,1,174000000.00,1,1000000.00,43,5000.00,522,500.00,2646,50.00,36955,5.00,58120,5.00,469874,2.00,1202257,1.00
3/28/2017,2017-03-28,30,33,35,37,46,10,37,4,1,3,2,0,0,1,3,1,0,0,0,0,0.00,2,1000000.00,34,5000.00,493,500.00,2188,50.00,31816,5.00,50464,5.00,426864,2.00,1128101,1.00
3/24/2017,2017-03-24,5,28,37,61,69,1,,3,2,4,1,1,0,1,1,0,0,2,0,0,0.00,1,1000000.00,31,5000.00,360,500.00,1933,50.00,28018,5.00,44512,5.00,382769,2.00,1003426,1.00
3/21/2017,2017-03-21,4,45,53,73,75,7,,1,4,4,1,1,0,0,0,1,1,0,2,0,0.00,0,0.00,26,5000.00,324,500.00,1806,50.00,23781,5.00,42449,5.00,392166,2.00,1106528,1.00
3/17/2017,2017-03-17,11,27,31,58,60,10,,3,2,3,2,0,1,1,1,0,2,0,0,0,0.00,0,0.00,26,5000.00,362,500.00,1986,50.00,27366,5.00,45120,5.00,382145,2.00,996548,1.00
3/14/2017,2017-03-14,16,23,28,33,59,13,,4,1,3,2,0,1,2,1,0,1,0,0,0,0.00,1,1000000.00,26,5000.00,369,500.00,1953,50.00,26552,5.00,43513,5.00,350467,2.00,897052,1.00
3/10/2017,2017-03-10,26,38,42,58,70,5,,1,4,0,5,0,0,1,1,1,1,1,0,0,0.00,1,1000000.00,25,5000.00,308,500.00,1720,50.00,24348,5.00,40445,5.00,358523,2.00,1007397,1.00
3/7/2017,2017-03-07,3,30,45,53,68,11,,2,3,3,2,1,0,1,0,1,1,1,0,0,0.00,2,1000000.00,27,5000.00,331,500.00,1666,50.00,22904,5.00,39382,5.00,338661,2.00,885909,1.00
3/3/2017,2017-03-03,14,26,39,48,51,9,,2,3,2,3,0,1,1,1,1,1,0,0,0,0.00,0,0.00,20,5000.00,367,500.00,1777,50.00,23881,5.00,39713,5.00,332439,2.00,880189,1.00
2/28/2017,2017-02-28,20,33,45,58,69,4,33,2,3,3,2,0,1,0,1,1,1,1,0,0,0.00,2,1000000.00,22,5000.00,299,500.00,1424,50.00,20579,5.00,33194,5.00,291767,2.00,808169,1.00
